species,longitude,latitude
Suitability,611465.0347,3151472.063
Suitability,611491.7678,3151006.714
Suitability,611511.9678,3151467.854
Suitability,611528.3376,3151403.743
Suitability,611600.5632,3151375.286
Suitability,611613.5583,3151357.348
Suitability,611622.2471,3151328.954
Suitability,611618.9681,3151303.105
Suitability,611622.988,3151312.783
Suitability,611654.9283,3151207.046
Suitability,611639.4771,3151184.628
Suitability,611628.1436,3151161.584
Suitability,611619.4343,3151150.864
Suitability,611628.2224,3151132.664
Suitability,611674.4505,3151099.751
Suitability,611617.818,3151083.922
Suitability,611625.4118,3151119.341
Suitability,611599.8874,3151033.89
Suitability,611571.0834,3151015.444
Suitability,611553.0237,3151009.954
Suitability,611578.2641,3150991.246
Suitability,611518.2803,3150967.408
Suitability,611521.8281,3150933.979
Suitability,611512.1195,3150915.05
Suitability,611518.5266,3150786.577
Suitability,611496.2168,3150878.223
Suitability,611465.5664,3150878.929
Suitability,611456.6893,3150865.216
Suitability,611436.4651,3150736.823
Suitability,611440.7995,3150806.339
Suitability,611445.0376,3150772.362
Suitability,611433.9146,3150189.645
Suitability,611427.724,3150698.402
Suitability,611473.1304,3150679.996
Suitability,611487.5467,3150698.083
Suitability,611517.1298,3150675.759
Suitability,611542.1771,3150130.283
Suitability,611555.1876,3150689.97
Suitability,611560.6085,3150695.451
Suitability,611515.6167,3150184.768
Suitability,611533.1584,3150441.226
Suitability,624301.3281,3148273.582
Suitability,624312.284,3148348.937
Suitability,624449.9273,3148427.404
Suitability,625228.9827,3148710.254
Suitability,625266.4405,3148622.781
Suitability,625309.5508,3148418.351
Suitability,625252.3102,3148340.175
Suitability,625242.7929,3148176.185
Suitability,624802.9748,3147798.085
Suitability,625871.346,3146826.902
Suitability,611381.7933,3152012.335
Suitability,611350.2446,3151963.503
Suitability,611381.1263,3151938.089
Suitability,611327.8878,3151926.061
Suitability,611315.877,3151912.54
Suitability,611347.9174,3151847.469
Suitability,611343.0698,3151821.827
Suitability,611346.4622,3151825.405
Suitability,611346.1094,3151779.971
Suitability,611321.4578,3151716.025
Suitability,611352.7606,3151749.563
Suitability,611366.718,3151733.296
Suitability,611377.9734,3151712.904
Suitability,611387.0037,3151689.72
Suitability,611391.2396,3151666.27
Suitability,611412.3362,3151630.125
Suitability,611421.3711,3151616.804
Suitability,611471.8888,3151513.237
Suitability,611469.2601,3151491.051
Suitability,611465.0347,3151472.063
Suitability,611487.385,3151468.951
Suitability,611511.9678,3151467.854
Suitability,611526.924,3151552.762
Suitability,611590.7742,3151375.193
